고객ID,요금제,누적결제금액,최근주문경과일,만족도점수,이탈여부,이탈확률,위험등급
C108213,Basic,1891200,14,3.1,0,0.473,중간
C108214,Standard,1382400,14,3.2,0,0.214,낮음
C108215,Basic,4941300,0,4.2,0,0.134,낮음
C108216,Basic,2635300,23,3.9,0,0.271,낮음
C108217,Basic,1060800,28,3.3,0,0.524,중간
C108218,Standard,1710800,0,4.1,0,0.118,낮음
C108219,Basic,1858600,50,4.6,1,0.512,중간
C108220,Basic,546700,13,4.8,0,0.243,낮음
C108221,Basic,650200,21,4.7,0,0.569,중간
C108222,Standard,1993200,46,3.7,0,0.479,중간
C108223,Standard,1432600,15,3.6,0,0.357,중간
C108224,Basic,205400,1,4.6,0,0.28,낮음
C108225,Basic,342000,35,4.3,1,0.432,중간
C108226,Basic,497300,0,3.8,0,0.236,낮음
C108227,Standard,834800,36,2.0,1,0.844,높음
C108228,Standard,2981200,2,2.1,0,0.208,낮음
C108229,Basic,1749000,0,2.9,0,0.236,낮음
C108230,Standard,384200,17,3.7,0,0.493,중간
C108231,Standard,2394600,12,2.8,0,0.24,낮음
C108232,Standard,2127700,0,4.5,0,0.086,낮음
C108233,Basic,358200,36,4.8,0,0.542,중간
C108234,Basic,302600,33,3.8,1,0.726,높음
C108235,Basic,285100,36,2.0,1,0.737,높음
C108236,Basic,3645600,6,3.4,0,0.416,중간
C108237,Basic,244200,0,3.7,0,0.319,중간
C108238,Premium,5346600,12,5.0,0,0.087,낮음
C108239,Standard,908200,50,5.0,0,0.46,중간
C108240,Standard,688200,0,3.0,0,0.201,낮음
C108241,Premium,902200,0,5.0,0,0.079,낮음
C108242,Standard,423200,58,3.6,0,0.885,높음
C108243,Basic,358200,40,4.9,0,0.696,높음
C108244,Standard,132300,20,3.4,1,0.592,중간
C108245,Basic,2548600,43,3.7,0,0.783,높음
C108246,Basic,3243100,23,2.7,0,0.594,중간
C108247,Premium,938900,18,3.6,0,0.406,중간
C108248,Basic,249900,3,1.0,1,0.583,중간
C108249,Standard,1731800,32,5.0,0,0.384,중간
C108250,Basic,3512900,16,3.8,0,0.361,중간
C108251,Premium,2639000,0,4.1,0,0.056,낮음
C108252,Basic,6132200,4,2.8,0,0.26,낮음
C108253,Standard,625300,44,4.5,1,0.444,중간
C108254,Standard,1004400,1,4.7,0,0.084,낮음
C108255,Basic,1931300,77,3.2,0,0.804,높음
C108256,Basic,2196300,0,3.8,0,0.142,낮음
C108257,Standard,1549800,0,4.0,0,0.191,낮음
C108258,Basic,3524400,7,3.9,0,0.364,중간
C108259,Premium,3777400,132,1.0,1,0.975,높음
C108260,Premium,4017000,74,3.7,0,0.685,높음
C108261,Standard,998800,1,4.3,0,0.119,낮음
C108262,Basic,1741700,12,4.0,1,0.329,중간
C108263,Standard,728500,0,2.9,0,0.263,낮음
C108264,Basic,6279100,0,2.5,0,0.16,낮음
C108265,Basic,1416800,40,2.7,1,0.838,높음
C108266,Basic,72000,57,4.4,1,0.758,높음
C108267,Basic,1042100,46,2.6,0,0.887,높음
C108268,Premium,3032400,49,4.1,0,0.418,중간
C108269,Basic,102400,12,3.2,0,0.456,중간
C108270,Standard,407800,14,4.3,0,0.278,낮음
C108271,Standard,300200,22,3.6,1,0.529,중간
C108272,Premium,624800,0,3.6,0,0.093,낮음
C108273,Basic,808500,17,2.5,0,0.6,중간
C108274,Standard,306600,45,4.4,0,0.542,중간
C108275,Premium,1211300,2,3.7,0,0.076,낮음
C108276,Premium,3317800,13,3.4,0,0.328,중간
C108277,Basic,632500,17,5.0,1,0.425,중간
C108278,Basic,691600,21,4.6,0,0.373,중간
C108279,Standard,589000,10,3.7,1,0.27,낮음
C108280,Basic,1296000,13,4.6,0,0.197,낮음
C108281,Basic,190200,5,2.4,0,0.517,중간
C108282,Basic,588000,60,3.9,1,0.809,높음
C108283,Standard,102200,59,2.6,1,0.827,높음
C108284,Standard,2993800,25,3.2,1,0.504,중간
C108285,Standard,6407700,11,2.8,0,0.234,낮음
C108286,Basic,509200,24,4.2,0,0.669,높음
C108287,Basic,810000,102,2.3,0,0.96,높음
C108288,Basic,321300,55,3.5,1,0.877,높음
C108289,Basic,2019300,28,2.2,0,0.68,높음
C108290,Basic,1745900,64,1.2,1,0.973,높음
C108291,Standard,306000,0,3.6,0,0.266,낮음
C108292,Standard,557600,15,3.3,0,0.551,중간
C108293,Basic,5609500,33,3.0,0,0.644,높음
C108294,Premium,1447400,0,5.0,0,0.047,낮음
C108295,Basic,167200,4,3.6,0,0.338,중간
C108296,Basic,1586600,39,4.1,0,0.509,중간
C108297,Standard,6050100,7,3.1,0,0.213,낮음
C108298,Standard,565000,30,1.2,1,0.848,높음
C108299,Standard,607200,22,4.2,0,0.479,중간
C108300,Standard,1345500,3,4.0,1,0.136,낮음
C108301,Standard,538000,14,3.2,0,0.442,중간
C108302,Basic,849400,73,3.0,0,0.84,높음
C108303,Basic,307800,12,4.3,0,0.432,중간
C108304,Standard,172100,4,3.8,0,0.234,낮음
C108305,Standard,531400,30,3.8,0,0.4,중간
C108306,Premium,4338000,0,2.9,0,0.052,낮음
C108307,Basic,1772700,8,3.0,0,0.29,낮음
C108308,Premium,7714000,6,5.0,1,0.065,낮음
C108309,Standard,1547500,0,3.9,0,0.1,낮음
C108310,Premium,2093000,35,2.1,0,0.524,중간
C108311,Basic,391900,0,3.4,1,0.138,낮음
C108312,Basic,1531200,61,3.0,0,0.796,높음
C108313,Standard,1096300,0,2.5,1,0.347,중간
C108314,Basic,685200,10,3.6,0,0.365,중간
C108315,Standard,105400,10,2.4,0,0.564,중간
C108316,Basic,407700,0,3.9,0,0.171,낮음
C108317,Basic,200200,9,2.9,0,0.436,중간
C108318,Basic,470400,44,3.7,1,0.749,높음
C108319,Premium,2752300,21,4.5,0,0.299,낮음
C108320,Premium,1136600,10,4.8,0,0.044,낮음
C108321,Standard,558000,20,4.6,0,0.228,낮음
C108322,Basic,563200,4,4.6,0,0.236,낮음
C108323,Standard,555700,7,3.8,0,0.22,낮음
C108324,Standard,7820400,0,2.8,0,0.086,낮음
C108325,Premium,661500,8,4.2,0,0.154,낮음
C108326,Basic,3794400,17,3.4,0,0.559,중간
C108327,Basic,2061800,27,2.9,1,0.533,중간
C108328,Basic,382000,33,3.8,1,0.533,중간
C108329,Standard,3484800,0,3.8,0,0.135,낮음
C108330,Standard,4303200,15,3.6,0,0.287,낮음
C108331,Basic,182200,42,4.5,1,0.79,높음
C108332,Basic,145300,10,5.0,0,0.243,낮음
C108333,Basic,332600,17,4.0,0,0.548,중간
C108334,Basic,520000,0,4.8,0,0.209,낮음
C108335,Premium,3965800,57,3.8,0,0.571,중간
C108336,Basic,2177300,86,3.8,1,0.863,높음
C108337,Standard,495000,6,4.4,0,0.141,낮음
C108338,Basic,348200,81,2.7,0,0.965,높음
C108339,Standard,2377600,18,2.4,0,0.407,중간
C108340,Standard,1404500,54,4.1,1,0.613,높음
C108341,Standard,2336000,11,3.9,0,0.36,중간
C108342,Basic,1003700,39,4.6,0,0.686,높음
C108343,Basic,2919000,7,3.3,0,0.27,낮음
C108344,Standard,1184400,2,3.6,0,0.179,낮음
C108345,Standard,624200,27,5.0,0,0.19,낮음
C108346,Standard,662300,51,4.5,0,0.553,중간
C108347,Premium,4307800,3,5.0,0,0.045,낮음
C108348,Standard,287600,17,3.0,0,0.5,중간
C108349,Standard,563200,14,3.4,0,0.595,중간
C108350,Premium,244900,9,5.0,0,0.172,낮음
C108351,Standard,1362200,1,2.1,0,0.338,중간
C108352,Premium,740900,33,4.1,0,0.414,중간
C108353,Basic,209900,3,4.9,0,0.132,낮음
C108354,Standard,1905500,8,5.0,0,0.11,낮음
C108355,Basic,663000,48,4.0,0,0.715,높음
C108356,Standard,774400,12,2.5,0,0.627,높음
C108357,Premium,468400,0,4.9,0,0.067,낮음
C108358,Standard,836600,19,3.6,0,0.471,중간
C108359,Basic,648000,43,4.3,1,0.796,높음
C108360,Basic,129600,31,4.3,0,0.627,높음
C108361,Standard,566800,35,3.3,1,0.751,높음
C108362,Standard,2459500,11,3.6,1,0.19,낮음
C108363,Premium,2134100,33,2.5,0,0.431,중간
C108364,Standard,1145800,108,3.6,0,0.932,높음
C108365,Basic,979800,52,2.6,1,0.862,높음
C108366,Basic,283800,16,4.3,0,0.3,낮음
C108367,Standard,1436400,5,3.9,0,0.167,낮음
C108368,Basic,4911300,48,4.2,1,0.642,높음
C108369,Basic,1638000,20,2.9,0,0.413,중간
C108370,Basic,1063500,6,2.6,0,0.33,중간
C108371,Basic,2733900,16,2.3,1,0.55,중간
C108372,Basic,2167800,17,4.2,0,0.239,낮음
C108373,Standard,1907100,0,4.7,0,0.107,낮음
C108374,Basic,2056300,8,2.4,0,0.487,중간
C108375,Standard,220200,29,2.1,1,0.817,높음
C108376,Premium,912500,0,4.2,0,0.05,낮음
C108377,Premium,1975700,10,4.1,0,0.112,낮음
C108378,Basic,2137200,11,2.1,0,0.438,중간
C108379,Basic,10300000,0,1.9,0,0.174,낮음
C108380,Basic,283000,77,4.5,0,0.873,높음
C108381,Basic,1657000,11,4.7,0,0.115,낮음
C108382,Basic,341800,17,3.5,0,0.529,중간
C108383,Premium,1525800,0,2.4,0,0.068,낮음
C108384,Basic,1563300,5,1.6,0,0.574,중간
C108385,Standard,226800,35,3.3,0,0.535,중간
C108386,Premium,400700,17,4.2,0,0.372,중간
C108387,Standard,1234800,38,3.5,0,0.452,중간
C108388,Standard,351300,42,3.6,0,0.798,높음
C108389,Standard,1785600,14,3.9,0,0.257,낮음
C108390,Standard,2246600,33,3.1,1,0.391,중간
C108391,Basic,1656000,81,3.2,1,0.952,높음
C108392,Basic,1824000,0,1.6,0,0.489,중간
C108393,Basic,787200,7,4.7,0,0.197,낮음
C108394,Standard,227000,43,3.6,1,0.796,높음
C108395,Standard,3928300,33,1.1,0,0.716,높음
C108396,Premium,2192100,4,3.9,0,0.143,낮음
C108397,Standard,1993500,54,3.6,0,0.72,높음
C108398,Premium,2038400,9,3.7,0,0.212,낮음
C108399,Premium,1911400,32,3.2,0,0.589,중간
C108400,Standard,91100,30,2.3,0,0.664,높음
C108401,Premium,450800,0,3.8,0,0.134,낮음
C108402,Premium,2017200,47,4.7,1,0.485,중간
C108403,Basic,1207400,4,5.0,0,0.066,낮음
C108404,Standard,720700,16,3.1,0,0.449,중간
C108405,Standard,2508000,0,2.7,0,0.192,낮음
C108406,Basic,2293100,19,1.9,0,0.637,높음
C108407,Standard,859100,30,3.4,1,0.684,높음
C108408,Basic,747000,25,3.8,0,0.48,중간
C108409,Premium,9190800,0,3.6,0,0.056,낮음
C108410,Basic,705000,11,4.4,0,0.402,중간
C108411,Standard,32900,8,3.6,0,0.35,중간
C108412,Premium,4685000,0,3.6,0,0.079,낮음
C108413,Basic,634000,25,3.3,1,0.604,높음
C108414,Premium,4472200,12,2.6,1,0.487,중간
C108415,Basic,1798300,14,4.1,0,0.45,중간
C108416,Standard,557000,40,3.5,1,0.663,높음
C108417,Standard,601100,68,2.6,0,0.836,높음
C108418,Premium,286200,0,3.5,0,0.119,낮음
C108419,Basic,718200,34,3.4,0,0.558,중간
C108420,Basic,2375100,42,3.1,0,0.824,높음
C108421,Premium,5337100,0,4.9,0,0.035,낮음
C108422,Premium,668100,73,3.2,0,0.751,높음
C108423,Premium,2804400,14,4.2,0,0.253,낮음
C108424,Standard,472500,31,2.1,0,0.651,높음
C108425,Standard,2452500,0,2.2,0,0.26,낮음
C108426,Basic,646800,14,2.5,0,0.454,중간
C108427,Basic,1288300,0,2.0,0,0.368,중간
C108428,Basic,334000,0,3.7,0,0.249,낮음
C108429,Standard,455800,60,2.9,1,0.922,높음
C108430,Premium,229100,0,3.4,0,0.223,낮음
C108431,Basic,249300,38,4.0,1,0.525,중간
C108432,Basic,146200,5,3.3,0,0.471,중간
C108433,Standard,1020400,9,4.6,0,0.102,낮음
C108434,Basic,331900,38,3.7,1,0.817,높음
C108435,Premium,3093200,51,5.0,0,0.25,낮음
C108436,Standard,151800,4,3.5,0,0.277,낮음
C108437,Standard,80000,21,2.8,0,0.734,높음
C108438,Premium,3428800,0,4.0,0,0.039,낮음
C108439,Standard,1571400,16,3.4,0,0.422,중간
C108440,Standard,645900,20,3.8,0,0.697,높음
C108441,Standard,475000,6,3.3,0,0.263,낮음
C108442,Basic,9400,0,3.8,0,0.352,중간
C108443,Basic,627100,11,3.4,0,0.425,중간
C108444,Basic,4714500,23,3.5,1,0.339,중간
C108445,Standard,2413300,49,1.3,0,0.785,높음
C108446,Basic,2928200,0,2.3,0,0.278,낮음
C108447,Standard,1146000,15,2.3,0,0.61,높음
C108448,Basic,371000,12,2.8,1,0.41,중간
C108449,Basic,2580400,37,3.2,0,0.598,중간
C108450,Standard,7084400,0,3.3,0,0.138,낮음
C108451,Standard,1887600,52,3.0,1,0.724,높음
C108452,Basic,1923200,0,3.5,0,0.141,낮음
C108453,Premium,6208000,12,3.3,0,0.239,낮음
C108454,Basic,410700,133,2.4,1,0.995,높음
C108455,Standard,839000,38,4.4,0,0.405,중간
C108456,Basic,1335800,32,4.0,1,0.69,높음
C108457,Premium,1884800,0,5.0,0,0.056,낮음
C108458,Standard,4237900,0,4.4,0,0.084,낮음
C108459,Standard,1580000,31,4.8,0,0.282,낮음
C108460,Standard,1523200,23,1.7,0,0.715,높음
C108461,Premium,4025700,23,5.0,0,0.227,낮음
C108462,Standard,1407600,10,2.2,0,0.357,중간
C108463,Basic,2362100,0,3.7,1,0.163,낮음
C108464,Basic,1324800,53,3.5,1,0.736,높음
C108465,Basic,961400,23,3.4,0,0.725,높음
C108466,Basic,3400800,13,3.8,0,0.33,중간
C108467,Basic,921200,24,2.7,0,0.738,높음
C108468,Standard,611500,58,4.0,1,0.766,높음
C108469,Standard,600600,0,5.0,0,0.107,낮음
C108470,Basic,332400,31,4.4,0,0.455,중간
C108471,Basic,92400,18,4.1,0,0.483,중간
C108472,Basic,1108800,23,2.0,1,0.734,높음
C108473,Premium,654000,26,4.4,1,0.321,중간
C108474,Premium,6790000,19,4.6,0,0.088,낮음
C108475,Standard,1987400,9,4.5,0,0.162,낮음
C108476,Basic,1864800,0,4.1,0,0.183,낮음
C108477,Basic,2382400,11,2.4,0,0.589,중간
C108478,Standard,536800,38,1.0,0,0.717,높음
C108479,Standard,297600,45,3.4,1,0.833,높음
C108480,Standard,979200,18,1.5,0,0.555,중간
C108481,Basic,2011500,2,3.4,0,0.296,낮음
C108482,Standard,618800,19,4.0,0,0.305,중간
C108483,Standard,1136600,18,3.9,0,0.557,중간
C108484,Basic,294100,40,3.6,0,0.718,높음
C108485,Basic,3930000,52,4.6,0,0.514,중간
C108486,Basic,374700,32,2.4,1,0.608,높음
C108487,Premium,1847600,63,4.0,0,0.705,높음
C108488,Standard,929100,37,4.4,0,0.531,중간
C108489,Premium,656100,14,4.6,0,0.221,낮음
C108490,Basic,511400,27,3.3,1,0.493,중간
C108491,Basic,1595300,31,3.7,1,0.548,중간
C108492,Basic,3711500,9,4.2,0,0.4,중간
C108493,Basic,118800,16,3.5,0,0.634,높음
C108494,Basic,6048200,15,5.0,0,0.149,낮음
C108495,Premium,2128700,3,3.2,0,0.204,낮음
C108496,Standard,274700,10,3.9,0,0.245,낮음
C108497,Premium,1748300,35,4.0,0,0.548,중간
C108498,Basic,500800,9,2.7,0,0.668,높음
C108499,Basic,537700,4,3.9,0,0.256,낮음
C108500,Basic,1298100,8,3.2,0,0.451,중간
C108501,Basic,255200,46,5.0,0,0.554,중간
C108502,Standard,3464800,29,2.3,0,0.56,중간
C108503,Basic,1401500,14,2.4,0,0.488,중간
C108504,Standard,603500,30,4.4,0,0.552,중간
C108505,Basic,1143800,0,3.5,0,0.276,낮음
C108506,Basic,2737300,42,3.6,1,0.644,높음
C108507,Basic,1190400,0,3.5,1,0.181,낮음
C108508,Standard,383000,22,4.0,0,0.579,중간
C108509,Basic,943800,0,3.6,0,0.237,낮음
C108510,Premium,3233300,15,3.2,0,0.097,낮음
C108511,Basic,1782400,32,3.4,1,0.755,높음
C108512,Standard,1147700,16,5.0,0,0.116,낮음
C108513,Standard,1054600,116,3.3,1,0.948,높음
C108514,Standard,19200,68,2.8,1,0.943,높음
C108515,Basic,1003200,43,1.5,0,0.917,높음
C108516,Standard,1766400,0,2.6,0,0.2,낮음
C108517,Premium,1066200,2,3.5,1,0.123,낮음
C108518,Standard,2947800,0,4.5,0,0.144,낮음
C108519,Standard,1735200,19,3.6,0,0.376,중간
C108520,Standard,2651700,11,2.8,0,0.21,낮음
C108521,Basic,600600,3,5.0,0,0.15,낮음
C108522,Basic,2802800,0,3.6,0,0.155,낮음
C108523,Standard,1296000,28,3.4,0,0.321,중간
C108524,Standard,280500,15,3.3,0,0.199,낮음
C108525,Basic,530700,21,4.5,0,0.539,중간
C108526,Standard,3379200,0,5.0,0,0.072,낮음
C108527,Basic,601500,31,3.3,0,0.538,중간
C108528,Basic,428800,42,3.3,0,0.794,높음
C108529,Basic,2520000,21,1.2,0,0.566,중간
C108530,Basic,2454900,31,3.0,0,0.578,중간
C108531,Standard,1345500,17,3.4,0,0.417,중간
C108532,Standard,7751700,21,3.1,0,0.242,낮음
C108533,Basic,510100,62,3.2,0,0.924,높음
C108534,Standard,953000,15,2.8,1,0.699,높음
C108535,Standard,555100,62,3.6,0,0.674,높음
C108536,Standard,1243200,43,3.5,0,0.659,높음
C108537,Basic,890400,16,3.9,0,0.49,중간
C108538,Premium,2838600,0,4.5,0,0.052,낮음
C108539,Standard,1316000,8,3.6,0,0.222,낮음
C108540,Basic,298200,32,3.5,1,0.588,중간
C108541,Standard,946200,20,3.9,0,0.492,중간
C108542,Standard,1168800,27,2.8,0,0.677,높음
C108543,Premium,1909400,0,3.9,0,0.12,낮음
C108544,Basic,956800,60,3.7,0,0.874,높음
C108545,Basic,1640900,40,4.1,0,0.468,중간
C108546,Basic,3488700,18,4.5,0,0.364,중간
C108547,Basic,616300,63,3.1,1,0.853,높음
C108548,Basic,359000,1,3.1,0,0.368,중간
C108549,Basic,142600,2,3.8,0,0.19,낮음
C108550,Premium,9588700,0,4.8,0,0.022,낮음
C108551,Premium,9588500,62,2.5,0,0.733,높음
C108552,Basic,2961800,0,4.5,0,0.187,낮음
C108553,Basic,157900,27,4.0,0,0.692,높음
C108554,Standard,936300,35,3.4,1,0.502,중간
C108555,Basic,2118900,33,3.2,0,0.443,중간
C108556,Basic,8329600,0,3.0,0,0.063,낮음
C108557,Basic,2001600,15,3.1,1,0.662,높음
C108558,Standard,411800,13,5.0,0,0.328,중간
C108559,Premium,655000,20,3.2,0,0.243,낮음
C108560,Standard,5715600,21,2.9,1,0.581,중간
C108561,Standard,488200,2,1.7,0,0.509,중간
C108562,Standard,844200,38,4.2,1,0.376,중간
C108563,Basic,2387700,17,2.2,1,0.496,중간
C108564,Basic,1181800,48,3.6,1,0.801,높음
C108565,Basic,1390400,45,5.0,1,0.526,중간
C108566,Standard,839000,40,2.6,0,0.56,중간
C108567,Standard,257600,8,3.5,0,0.349,중간
C108568,Standard,352200,16,4.1,0,0.533,중간
C108569,Standard,1901200,24,3.7,0,0.497,중간
C108570,Basic,1699200,64,3.3,1,0.929,높음
C108571,Basic,561600,17,4.2,0,0.39,중간
C108572,Basic,3622400,12,4.0,0,0.188,낮음
C108573,Standard,17200,9,4.6,0,0.227,낮음
C108574,Basic,994600,29,2.9,0,0.484,중간
C108575,Premium,1146600,17,3.9,0,0.317,중간
C108576,Standard,1192000,47,1.8,1,0.835,높음
C108577,Standard,881800,52,3.6,1,0.801,높음
C108578,Basic,121000,30,3.9,1,0.624,높음
C108579,Basic,1696600,7,5.0,0,0.128,낮음
C108580,Standard,1580500,33,3.9,0,0.413,중간
C108581,Basic,102000,19,3.6,1,0.571,중간
C108582,Basic,447100,13,3.4,0,0.632,높음
C108583,Premium,2236500,11,3.1,0,0.157,낮음
C108584,Basic,990700,64,1.9,1,0.974,높음
C108585,Premium,597600,22,4.0,0,0.222,낮음
C108586,Basic,352800,0,2.5,0,0.354,중간
C108587,Premium,532000,0,3.6,0,0.073,낮음
C108588,Basic,151300,73,2.4,0,0.958,높음
C108589,Standard,76100,28,3.0,0,0.58,중간
C108590,Standard,976800,46,3.6,1,0.604,높음
C108591,Basic,1688100,9,5.0,0,0.247,낮음
C108592,Standard,91300,13,4.0,0,0.288,낮음
C108593,Standard,542300,24,3.6,1,0.534,중간
C108594,Basic,78000,70,1.8,1,0.981,높음
C108595,Standard,669100,12,4.1,0,0.469,중간
C108596,Basic,8113600,34,4.6,0,0.471,중간
C108597,Standard,873600,9,4.4,0,0.173,낮음
C108598,Basic,3331000,0,4.1,0,0.143,낮음
C108599,Standard,1767900,16,3.4,0,0.108,낮음
C108600,Premium,485800,42,3.4,0,0.448,중간
C108601,Premium,2466800,54,4.1,0,0.24,낮음
C108602,Standard,102200,30,3.7,0,0.712,높음
C108603,Standard,689100,32,3.9,0,0.476,중간
C108604,Premium,3339200,39,4.5,0,0.189,낮음
C108605,Premium,452200,25,5.0,0,0.128,낮음
C108606,Premium,647700,55,4.7,0,0.247,낮음
C108607,Basic,978000,19,3.5,1,0.351,중간
C108608,Standard,3920400,16,4.7,0,0.273,낮음
C108609,Standard,1179500,76,3.8,0,0.825,높음
C108610,Basic,2586300,13,3.0,0,0.58,중간
C108611,Premium,180300,15,3.7,0,0.479,중간
C108612,Basic,934600,51,3.4,0,0.871,높음
C108613,Premium,3441600,7,4.6,0,0.04,낮음
C108614,Basic,800600,0,3.7,0,0.176,낮음
C108615,Premium,470200,0,3.6,0,0.118,낮음
C108616,Basic,5144200,42,3.2,1,0.658,높음
C108617,Basic,594000,47,3.6,0,0.657,높음
C108618,Basic,3620300,19,3.3,0,0.292,낮음
C108619,Premium,1481500,30,4.1,1,0.332,중간
C108620,Basic,1226900,0,3.7,1,0.311,중간
C108621,Basic,5520000,41,1.8,1,0.814,높음
C108622,Premium,1456700,0,3.2,0,0.111,낮음
C108623,Basic,430600,7,3.7,0,0.286,낮음
C108624,Premium,1697800,108,3.6,1,0.714,높음
C108625,Basic,1201200,0,4.0,0,0.267,낮음
C108626,Basic,326000,26,3.5,0,0.708,높음
C108627,Basic,434700,11,5.0,0,0.335,중간
C108628,Premium,517600,20,3.9,1,0.454,중간
C108629,Basic,4998000,10,4.8,0,0.309,중간
C108630,Standard,581000,27,5.0,0,0.475,중간
C108631,Basic,1055600,10,2.7,0,0.328,중간
C108632,Basic,716800,0,3.6,0,0.205,낮음
C108633,Premium,1819000,15,3.1,1,0.254,낮음
C108634,Standard,3187800,9,4.2,0,0.198,낮음
C108635,Basic,1119300,76,2.4,0,0.953,높음
C108636,Basic,1145100,39,3.6,0,0.616,높음
C108637,Basic,397400,36,3.4,0,0.623,높음
C108638,Standard,897300,4,3.7,0,0.172,낮음
C108639,Basic,1398600,47,4.3,0,0.786,높음
C108640,Basic,153000,37,3.6,0,0.749,높음
C108641,Standard,2196000,0,4.0,0,0.104,낮음
C108642,Standard,655600,1,4.4,0,0.143,낮음
C108643,Basic,4009500,7,4.1,0,0.203,낮음
C108644,Premium,235900,0,3.6,0,0.086,낮음
C108645,Basic,1712500,12,5.0,0,0.147,낮음
C108646,Basic,526700,9,3.3,1,0.311,중간
C108647,Standard,1866200,6,3.7,0,0.325,중간
C108648,Standard,894400,0,3.7,0,0.111,낮음
C108649,Basic,2273400,0,4.8,0,0.097,낮음
C108650,Standard,452400,33,4.7,0,0.251,낮음
C108651,Standard,374100,23,3.4,0,0.163,낮음
C108652,Premium,916200,0,4.6,0,0.052,낮음
C108653,Basic,942500,26,3.8,0,0.22,낮음
C108654,Standard,2552500,0,2.9,0,0.146,낮음
C108655,Basic,614100,9,4.4,0,0.298,낮음
C108656,Basic,3123600,40,2.9,1,0.787,높음
C108657,Basic,846000,0,5.0,0,0.086,낮음
C108658,Basic,85000,22,4.0,0,0.525,중간
C108659,Standard,507800,21,3.7,0,0.481,중간
C108660,Basic,149500,11,4.5,0,0.266,낮음
C108661,Basic,272000,0,4.9,0,0.18,낮음
C108662,Standard,1760000,47,2.5,1,0.839,높음
C108663,Premium,4372300,9,4.1,0,0.227,낮음
C108664,Basic,8259700,0,1.8,0,0.203,낮음
C108665,Basic,699800,24,2.6,1,0.491,중간
C108666,Standard,441000,8,2.8,1,0.458,중간
C108667,Standard,287600,0,3.8,1,0.161,낮음
C108668,Basic,5263400,38,3.0,0,0.39,중간
C108669,Standard,3628800,0,3.6,0,0.072,낮음
C108670,Standard,4024000,5,3.8,0,0.085,낮음
C108671,Standard,563600,100,2.2,1,0.976,높음
C108672,Basic,3320300,0,4.8,0,0.123,낮음
C108673,Basic,2908400,48,4.0,1,0.744,높음
C108674,Premium,1714000,34,4.9,0,0.268,낮음
C108675,Standard,483900,54,3.8,1,0.83,높음
C108676,Basic,1943000,13,3.0,0,0.34,중간
C108677,Basic,965800,13,4.1,0,0.399,중간
C108678,Premium,2305200,25,4.1,0,0.336,중간
C108679,Basic,1118300,0,3.7,0,0.199,낮음
C108680,Basic,577300,0,2.6,0,0.339,중간
C108681,Standard,8611200,52,3.6,1,0.301,중간
C108682,Basic,90200,0,3.4,0,0.361,중간
C108683,Standard,902500,4,5.0,0,0.084,낮음
C108684,Basic,414500,0,3.2,1,0.301,중간
C108685,Basic,885600,19,4.2,0,0.517,중간
C108686,Basic,506900,0,3.6,0,0.226,낮음
C108687,Basic,1817900,0,4.3,0,0.182,낮음
C108688,Premium,3164100,0,3.1,0,0.112,낮음
C108689,Basic,1600000,62,4.1,1,0.636,높음
C108690,Basic,2453400,22,3.5,0,0.544,중간
C108691,Basic,1431700,21,2.4,0,0.36,중간
C108692,Basic,495900,10,4.3,0,0.153,낮음
C108693,Standard,568400,22,3.9,0,0.648,높음
C108694,Premium,3542400,0,2.4,0,0.131,낮음
C108695,Basic,214000,14,3.7,0,0.525,중간
C108696,Standard,602100,17,3.6,0,0.236,낮음
C108697,Standard,1006200,13,3.1,0,0.229,낮음
C108698,Basic,752600,34,2.3,1,0.495,중간
C108699,Basic,1006200,44,3.6,0,0.61,높음
C108700,Basic,1150800,18,3.3,0,0.564,중간
C108701,Basic,963700,48,3.1,0,0.62,높음
C108702,Basic,196600,23,2.7,1,0.757,높음
C108703,Basic,928000,16,3.2,0,0.465,중간
C108704,Basic,1147500,45,3.6,0,0.794,높음
C108705,Standard,236900,0,4.4,0,0.163,낮음
