고객ID,성별,연령,지역,가입채널,가입개월수,요금제,월요금,결제수단,자동결제여부,월평균로그인수,월평균주문수,평균주문금액,누적결제금액,최근주문경과일,CS문의수,만족도점수,쿠폰사용률,모바일사용비중,이탈여부
C108089,남,43,인천,앱스토어,21,Premium,34900,신용카드,1,13,8.9,47800,8933800,0,0,4.4,0.076,0.739,0
C108090,여,37,경기,제휴몰,8,Standard,19900,간편결제,1,22,1.3,17300,179900,7,0,3.5,0.344,0.535,0
C108091,여,30,인천,SNS,13,Basic,9900,간편결제,1,9,5.4,32700,2295500,0,1,3.2,0.243,0.797,0
C108092,남,45,경기,검색광고,1,Premium,34900,간편결제,0,14,3.6,32300,116300,10,3,3.7,0.123,0.701,0
C108093,여,35,대전,SNS,14,Basic,9900,체크카드,1,10,2.2,14900,458900,19,0,3.9,0.277,0.912,0
C108094,남,48,인천,지인추천,13,Basic,9900,신용카드,1,8,2.0,54300,1411800,103,2,2.8,0.223,0.943,1
C108095,여,52,인천,검색광고,22,Standard,19900,체크카드,1,20,4.1,19800,1786000,3,4,4.9,0.049,0.713,0
C108096,남,37,부산,제휴몰,15,Basic,9900,신용카드,1,10,3.2,22500,1080000,69,1,3.1,0.288,0.593,0
C108097,남,41,기타,앱스토어,21,Standard,19900,신용카드,0,13,4.3,20600,1860200,19,0,3.4,0.055,0.822,0
C108098,남,49,서울,앱스토어,7,Basic,9900,간편결제,1,11,1.1,35700,274900,21,0,,0.357,0.535,0
C108099,여,39,경기,검색광고,17,Basic,9900,간편결제,1,12,1.0,27700,470900,1,1,3.0,0.235,0.927,0
C108100,남,38,경기,SNS,14,Standard,19900,신용카드,1,20,3.5,32200,1577800,8,1,4.7,0.335,0.774,0
C108101,남,35,광주,검색광고,14,Standard,19900,신용카드,0,12,3.5,18800,921200,9,3,2.5,0.536,0.798,0
C108102,여,47,서울,앱스토어,9,Basic,9900,간편결제,1,17,2.2,5000,99000,19,2,3.8,0.285,0.927,0
C108103,여,35,경기,검색광고,21,Basic,9900,신용카드,1,3,1.1,25400,586700,38,2,3.9,0.104,0.919,0
C108104,여,44,경기,SNS,6,Basic,9900,체크카드,1,15,2.4,53000,763200,1,0,4.6,0.329,0.918,0
C108105,남,23,경기,앱스토어,11,Basic,9900,계좌이체,1,17,3.7,40300,1640200,0,0,3.0,0.162,0.929,0
C108106,남,50,인천,SNS,19,Premium,34900,신용카드,1,25,10.6,54300,10936000,0,1,3.0,0.142,0.643,0
C108107,남,61,부산,검색광고,8,Basic,9900,체크카드,1,23,1.2,55200,529900,29,0,3.4,0.674,0.732,1
C108108,남,33,부산,SNS,24,Standard,19900,체크카드,0,14,3.1,32000,2380800,19,4,2.2,0.125,0.602,0
C108109,남,24,경기,SNS,24,Standard,19900,간편결제,1,0,1.3,38900,1213700,43,1,4.1,0.385,0.893,1
C108110,여,58,서울,앱스토어,12,Basic,9900,신용카드,1,21,2.6,36800,1148200,3,1,4.3,0.275,0.594,0
C108111,여,36,서울,지인추천,4,Standard,19900,신용카드,1,18,3.2,25900,331500,8,0,3.0,0.078,0.84,0
C108112,남,51,서울,앱스토어,13,Basic,9900,신용카드,1,11,0.9,40500,473800,0,3,4.7,0.363,0.806,0
C108113,남,36,대구,SNS,15,Basic,9900,체크카드,1,19,1.6,49100,1178400,22,6,2.5,0.247,0.945,1
C108114,남,23,서울,앱스토어,6,Basic,9900,신용카드,0,31,3.1,14200,264100,54,0,4.0,0.213,0.743,1
C108115,남,38,인천,검색광고,16,Basic,9900,신용카드,1,8,4.3,36200,2490600,18,1,3.1,0.363,0.791,0
C108116,남,46,부산,SNS,17,Standard,19900,신용카드,1,0,1.3,38500,850800,82,3,2.6,0.39,0.537,1
C108117,남,53,서울,검색광고,8,Standard,19900,신용카드,1,12,5.0,26900,1076000,1,2,2.5,0.247,0.963,1
C108118,남,37,경기,제휴몰,4,Basic,9900,간편결제,0,7,3.4,40800,554900,77,1,3.1,0.562,0.518,0
C108119,여,26,인천,SNS,25,Basic,9900,체크카드,0,7,2.1,21800,1144500,25,1,2.8,0.343,0.767,0
C108120,여,37,서울,SNS,24,Premium,34900,간편결제,1,34,3.6,49500,4276800,0,1,5.0,0.294,0.746,0
C108121,남,46,경기,지인추천,3,Standard,19900,체크카드,0,24,2.4,28000,201600,17,1,5.0,0.654,0.744,0
C108122,남,37,서울,지인추천,9,Basic,9900,간편결제,0,11,1.6,38300,551500,13,3,3.3,0.628,0.813,0
C108123,여,27,서울,지인추천,38,Standard,19900,신용카드,0,24,4.3,31400,5130800,47,0,4.8,,0.62,1
C108124,여,25,서울,검색광고,9,Standard,19900,간편결제,1,23,1.0,29800,268200,44,1,2.5,0.542,0.822,1
C108125,여,46,기타,SNS,8,Premium,34900,간편결제,0,15,8.7,62600,4357000,0,2,5.0,0.285,0.967,0
C108126,여,53,부산,앱스토어,3,Basic,9900,신용카드,0,14,3.5,33400,350700,78,3,3.2,0.45,0.886,1
C108127,남,46,기타,앱스토어,24,Basic,9900,간편결제,1,9,3.3,22200,1758200,0,2,3.8,0.328,0.796,0
C108128,여,33,대전,검색광고,5,Standard,19900,신용카드,1,28,1.5,20500,153800,37,1,4.4,0.03,0.622,1
C108129,남,30,서울,지인추천,11,Standard,19900,신용카드,1,3,0.4,28300,124500,36,0,3.8,0.158,0.53,0
C108130,여,26,서울,SNS,5,Standard,19900,체크카드,1,16,0.8,24700,98800,15,1,5.0,0.187,0.598,0
C108131,여,46,경기,검색광고,9,Premium,34900,신용카드,0,8,5.1,51900,2382200,8,1,3.9,0.379,0.901,1
C108132,여,42,기타,제휴몰,36,Basic,9900,신용카드,1,6,2.0,40400,2908800,16,3,3.1,0.316,0.922,0
C108133,남,51,기타,지인추천,18,Basic,9900,체크카드,1,17,7.2,32900,4263800,0,2,2.8,0.131,0.674,0
C108134,남,37,대구,검색광고,8,Basic,9900,간편결제,0,17,2.3,34600,636600,20,0,4.1,0.177,0.277,0
C108135,여,41,서울,앱스토어,34,Standard,19900,간편결제,1,11,1.1,33000,1234200,25,1,2.7,0.16,0.476,0
C108136,남,50,경기,앱스토어,1,Basic,9900,체크카드,1,2,3.5,26100,91400,31,0,5.0,0.362,0.721,1
C108137,여,20,서울,SNS,10,Standard,19900,신용카드,1,20,5.2,14900,774800,0,6,2.4,0.361,0.871,0
C108138,여,43,인천,SNS,7,Basic,9900,신용카드,0,17,1.5,18600,195300,39,1,3.6,0.368,0.72,0
C108139,남,66,대구,SNS,24,Premium,34900,간편결제,0,21,3.8,48900,4459700,8,4,2.9,0.307,0.936,0
C108140,남,25,경기,검색광고,6,Standard,19900,신용카드,0,17,4.4,37700,995300,51,2,3.6,0.127,0.583,1
C108141,여,32,대전,제휴몰,14,Basic,9900,간편결제,0,11,3.4,40800,1942100,14,0,3.6,0.159,0.758,0
C108142,여,26,기타,SNS,19,Basic,9900,간편결제,1,1,0.1,19500,37000,45,4,1.7,0.227,0.876,0
C108143,여,33,경기,SNS,13,Standard,19900,간편결제,1,10,2.7,11400,400100,17,1,2.9,0.227,0.958,0
C108144,남,38,서울,검색광고,10,Basic,9900,체크카드,1,11,1.8,46300,833400,0,0,3.0,0.76,0.204,0
C108145,남,28,서울,지인추천,5,Standard,19900,신용카드,1,17,1.8,19000,171000,8,2,3.9,0.449,0.914,0
C108146,남,31,서울,검색광고,11,Basic,9900,신용카드,1,20,3.3,23900,867600,36,1,2.7,0.359,0.606,0
C108147,남,35,서울,SNS,11,Standard,19900,신용카드,1,5,2.3,35300,893100,0,1,2.8,0.169,0.452,0
C108148,여,42,서울,검색광고,5,Basic,9900,간편결제,0,28,2.2,43000,473000,85,2,2.1,0.205,0.79,1
C108149,남,46,서울,검색광고,5,Basic,9900,신용카드,0,11,0.6,15900,47700,17,2,3.7,0.121,0.564,0
C108150,남,34,부산,지인추천,27,Premium,34900,간편결제,1,21,6.5,43600,7651800,0,1,3.3,0.2,0.964,0
C108151,남,37,대구,검색광고,23,Basic,9900,간편결제,1,7,3.3,37900,2876600,0,0,4.3,0.731,0.922,0
C108152,여,46,대구,검색광고,58,Premium,34900,신용카드,1,27,4.8,55600,15479000,0,1,3.6,0.509,0.506,0
C108153,여,42,서울,앱스토어,9,Standard,19900,계좌이체,0,17,4.5,52100,2110000,7,3,4.4,0.452,0.908,0
C108154,여,52,서울,SNS,23,Standard,19900,간편결제,1,27,2.2,42100,2130300,48,0,4.2,0.583,0.651,0
C108155,남,43,서울,지인추천,22,Basic,9900,신용카드,1,19,5.1,37900,4252400,0,0,3.9,0.516,0.673,0
C108156,여,26,서울,SNS,7,Basic,9900,체크카드,0,22,3.2,43800,981100,43,1,2.5,0.252,0.445,1
C108157,여,62,서울,지인추천,30,Basic,9900,신용카드,1,0,4.0,51900,6228000,40,2,3.9,0.304,0.616,0
C108158,남,43,경기,검색광고,37,Basic,9900,신용카드,1,12,6.0,33100,7348200,0,2,4.3,0.179,0.852,0
C108159,여,46,경기,앱스토어,12,Basic,9900,체크카드,0,11,0.8,39300,377300,88,3,,0.366,0.915,1
C108160,남,32,경기,검색광고,9,Standard,19900,신용카드,1,19,1.3,32400,379100,16,3,2.3,0.186,0.952,0
C108161,남,28,인천,제휴몰,15,Basic,9900,신용카드,1,9,2.5,62200,2332500,14,0,3.7,0.084,0.483,0
C108162,여,53,부산,앱스토어,12,Standard,19900,간편결제,0,10,1.5,31400,565200,54,0,3.6,0.362,0.468,1
C108163,여,31,경기,제휴몰,18,Standard,19900,신용카드,1,12,1.4,37700,950000,11,1,5.0,0.472,0.481,0
C108164,남,36,대구,검색광고,13,Premium,34900,신용카드,1,19,3.8,48800,2410700,0,0,3.9,0.563,0.72,0
C108165,여,30,서울,SNS,15,Standard,19900,신용카드,0,8,1.9,41000,1168500,27,1,3.9,0.132,0.785,0
C108166,남,29,대구,검색광고,23,Basic,9900,간편결제,1,29,2.0,21100,970600,26,1,3.3,0.402,0.973,0
C108167,여,34,인천,검색광고,18,Standard,19900,신용카드,1,10,1.4,32600,821500,5,2,3.2,0.316,0.733,0
C108168,남,42,서울,지인추천,23,Standard,19900,간편결제,0,14,2.5,36400,2093000,112,4,3.1,0.086,,0
C108169,여,45,대전,SNS,15,Standard,19900,간편결제,1,10,2.9,30200,1313700,11,2,2.6,0.148,0.867,0
C108170,여,38,경기,지인추천,5,Standard,19900,신용카드,0,6,2.9,25200,365400,25,1,3.0,0.323,0.848,0
C108171,남,19,서울,지인추천,19,Basic,9900,신용카드,1,8,0.9,38500,658400,4,1,4.5,0.197,0.838,0
C108172,남,40,경기,검색광고,10,Basic,9900,신용카드,1,25,4.8,30500,1464000,0,2,2.0,0.303,0.811,0
C108173,여,19,기타,지인추천,3,Basic,9900,간편결제,1,16,1.3,40600,158300,1,0,,0.367,0.757,0
C108174,여,36,서울,앱스토어,7,Standard,19900,간편결제,1,22,3.5,30800,754600,7,1,4.0,0.117,0.647,0
C108175,여,19,인천,SNS,5,Standard,19900,신용카드,1,16,4.4,9500,209000,0,2,1.2,0.176,0.904,0
C108176,남,51,경기,제휴몰,2,Standard,19900,간편결제,1,0,3.7,26400,195400,49,1,3.5,0.188,0.704,0
C108177,여,58,부산,지인추천,7,Basic,9900,계좌이체,1,5,5.5,29800,1147300,18,0,3.8,0.481,0.744,0
C108178,남,46,인천,제휴몰,34,Basic,9900,체크카드,0,13,5.3,48300,8703700,13,0,4.5,0.23,0.934,0
C108179,여,47,경기,검색광고,32,Premium,34900,신용카드,0,11,9.6,42100,12933100,21,1,4.6,0.12,0.893,0
C108180,남,33,부산,검색광고,13,Standard,19900,신용카드,1,2,2.4,36700,1145000,91,1,,0.249,0.749,1
C108181,남,34,경기,검색광고,6,Premium,34900,간편결제,0,8,4.5,32200,869400,23,3,4.0,0.436,0.883,1
C108182,남,29,경기,SNS,7,Premium,34900,신용카드,1,8,2.0,50000,700000,40,4,2.9,0.321,0.947,0
C108183,여,45,대구,제휴몰,4,Standard,19900,간편결제,1,13,5.2,36900,767500,0,3,4.0,0.122,0.935,0
C108184,여,56,인천,앱스토어,16,Standard,19900,신용카드,1,9,1.7,30500,829600,0,3,2.2,0.16,0.904,0
C108185,여,23,대전,SNS,26,Basic,9900,체크카드,0,11,4.2,33300,3636400,22,0,3.8,0.233,0.876,0
C108186,남,45,대전,검색광고,7,Basic,9900,체크카드,1,19,2.2,5000,77000,12,0,4.7,0.449,0.91,0
C108187,여,36,서울,제휴몰,24,Standard,19900,신용카드,0,10,5.5,42600,5623200,57,1,3.2,0.237,0.482,0
C108188,여,38,서울,검색광고,18,Standard,19900,신용카드,1,18,2.7,9600,466600,13,3,3.8,0.209,0.895,1
C108189,남,41,대구,검색광고,18,Premium,34900,신용카드,1,22,6.6,39100,4645100,0,1,4.0,0.443,0.786,0
C108190,여,53,경기,앱스토어,13,Premium,34900,체크카드,1,14,4.5,63900,3738200,64,2,3.7,0.346,0.768,0
C108191,남,33,대구,검색광고,5,Basic,9900,계좌이체,1,6,1.9,9000,85500,84,4,3.8,0.497,0.468,0
C108192,여,19,서울,SNS,6,Standard,19900,계좌이체,1,19,1.8,34400,371500,32,1,3.2,0.5,0.916,1
C108193,남,32,대전,검색광고,10,Basic,9900,신용카드,1,16,3.2,35400,1132800,50,1,3.8,0.451,0.874,1
C108194,남,24,서울,검색광고,16,Basic,9900,간편결제,1,17,3.9,16300,1017100,49,2,2.0,0.088,0.903,0
C108195,남,20,대전,SNS,15,Basic,9900,체크카드,0,19,4.7,51600,3637800,30,1,3.1,0.25,0.606,0
C108196,남,37,기타,SNS,8,Basic,9900,간편결제,1,15,1.0,27100,216800,18,0,3.1,0.176,0.561,0
C108197,여,46,서울,앱스토어,14,Basic,9900,신용카드,1,14,3.4,45300,2156300,28,1,3.4,0.529,0.915,0
C108198,여,23,대전,검색광고,10,Standard,19900,간편결제,1,18,6.4,37600,2406400,29,0,4.0,0.328,0.656,0
C108199,여,33,기타,SNS,23,Basic,9900,신용카드,1,15,2.6,48200,2882400,17,1,5.0,0.43,0.845,0
C108200,남,44,경기,SNS,16,Premium,34900,신용카드,1,16,2.3,26800,986200,12,0,3.7,0.186,0.832,0
C108201,여,32,기타,지인추천,28,Standard,19900,체크카드,0,14,2.1,44500,2616600,30,0,4.2,0.312,0.532,0
C108202,남,36,서울,SNS,4,Standard,19900,간편결제,1,12,6.0,23900,573600,25,1,3.2,0.466,0.951,0
C108203,남,19,서울,앱스토어,11,Standard,19900,신용카드,0,24,1.4,39100,602100,18,2,3.6,0.072,0.81,0
C108204,여,41,대전,지인추천,25,Basic,9900,간편결제,0,3,3.1,35400,2743500,92,1,3.2,0.14,0.712,1
C108205,여,27,경기,검색광고,10,Basic,9900,체크카드,1,26,2.5,30900,772500,0,2,2.8,0.269,0.645,0
C108206,남,46,서울,지인추천,5,Basic,9900,간편결제,0,10,0.7,22100,77300,34,0,4.3,0.487,,0
C108207,여,44,기타,SNS,14,Standard,19900,신용카드,0,14,6.2,5000,434000,4,1,4.1,0.164,0.788,0
C108208,여,43,인천,지인추천,15,Basic,9900,체크카드,0,8,1.1,36500,602200,14,2,3.6,0.131,0.715,0
C108209,남,59,광주,앱스토어,25,Basic,9900,체크카드,1,3,5.5,37900,5211200,68,2,3.3,0.126,0.663,1
C108210,남,21,부산,검색광고,13,Premium,34900,간편결제,0,11,4.1,55200,2942200,9,1,3.4,,0.356,0
C108211,남,54,기타,SNS,32,Standard,19900,계좌이체,1,13,1.4,24600,1102100,15,1,3.6,0.257,0.641,0
C108212,남,25,인천,제휴몰,11,Basic,9900,계좌이체,0,22,3.9,36200,1553000,14,0,3.4,,0.692,0
C108213,남,35,인천,앱스토어,20,Basic,9900,신용카드,1,8,2.4,39400,1891200,14,1,3.1,0.427,0.881,0
C108214,여,26,경기,검색광고,24,Standard,19900,신용카드,1,24,1.8,32000,1382400,14,2,3.2,0.136,0.915,0
C108215,남,35,경기,SNS,39,Basic,9900,신용카드,1,14,3.5,36200,4941300,0,2,4.2,0.106,0.754,0
C108216,남,49,서울,검색광고,17,Basic,9900,간편결제,1,12,4.6,33700,2635300,23,1,3.9,0.149,0.349,0
C108217,남,40,경기,지인추천,15,Basic,9900,신용카드,1,18,2.6,27200,1060800,28,1,3.3,0.699,0.931,0
C108218,여,47,경기,앱스토어,8,Standard,19900,신용카드,1,14,4.7,45500,1710800,0,1,4.1,0.155,0.96,0
C108219,여,42,서울,SNS,16,Basic,9900,신용카드,1,10,4.8,24200,1858600,50,0,4.6,0.59,0.85,1
C108220,남,36,서울,지인추천,7,Basic,9900,신용카드,1,20,2.2,35500,546700,13,0,4.8,0.435,0.824,0
C108221,남,30,광주,SNS,9,Basic,9900,체크카드,0,10,2.4,30100,650200,21,0,4.7,0.167,0.819,0
C108222,남,25,기타,제휴몰,12,Standard,19900,간편결제,1,22,5.5,30200,1993200,46,2,3.7,0.155,0.948,0
C108223,여,40,경기,검색광고,8,Standard,19900,체크카드,0,21,4.4,40700,1432600,15,1,3.6,0.321,0.874,0
C108224,남,28,서울,지인추천,4,Basic,9900,간편결제,1,8,1.7,30200,205400,1,3,4.6,0.44,0.574,0
C108225,여,34,경기,SNS,18,Basic,9900,신용카드,1,19,2.0,9500,342000,35,1,4.3,0.459,0.858,1
C108226,여,43,인천,검색광고,8,Basic,9900,간편결제,1,22,1.2,51800,497300,0,2,3.8,0.286,0.407,0
C108227,남,53,서울,SNS,5,Standard,19900,간편결제,0,14,6.3,26500,834800,36,7,2.0,0.263,0.767,1
C108228,여,27,서울,지인추천,13,Standard,19900,간편결제,1,19,6.3,36400,2981200,2,0,2.1,0.305,0.927,0
C108229,여,19,대구,지인추천,25,Basic,9900,체크카드,1,11,2.2,31800,1749000,0,0,2.9,0.329,0.645,0
C108230,여,25,대전,지인추천,14,Standard,19900,신용카드,0,16,1.4,19600,384200,17,2,3.7,0.302,0.905,0
C108231,남,33,경기,제휴몰,39,Standard,19900,간편결제,1,23,2.0,30700,2394600,12,2,2.8,0.284,0.681,0
C108232,남,49,기타,검색광고,29,Standard,19900,체크카드,1,12,2.9,25300,2127700,0,0,4.5,0.007,0.757,0
C108233,여,33,서울,SNS,8,Basic,9900,간편결제,1,8,1.1,40700,358200,36,0,4.8,0.684,0.551,0
C108234,남,35,경기,검색광고,7,Basic,9900,계좌이체,0,8,3.3,13100,302600,33,0,3.8,0.277,0.941,1
C108235,남,45,서울,지인추천,16,Basic,9900,간편결제,1,15,0.9,19800,285100,36,0,2.0,0.135,0.696,1
C108236,남,28,대구,지인추천,14,Basic,9900,계좌이체,0,9,6.0,43400,3645600,6,1,3.4,0.321,0.468,0
C108237,여,56,기타,검색광고,6,Basic,9900,간편결제,1,10,1.1,37000,244200,0,0,3.7,0.262,0.776,0
C108238,여,53,기타,SNS,38,Premium,34900,간편결제,1,10,3.0,46900,5346600,12,0,5.0,0.343,0.695,0
C108239,남,66,기타,검색광고,10,Standard,19900,체크카드,1,9,1.9,47800,908200,50,0,5.0,0.333,0.48,0
C108240,남,50,경기,앱스토어,5,Standard,19900,신용카드,1,7,6.2,22200,688200,0,2,3.0,0.314,0.434,0
C108241,남,21,대전,SNS,6,Premium,34900,간편결제,1,19,2.8,53700,902200,0,1,5.0,,0.771,0
C108242,남,33,경기,검색광고,7,Standard,19900,계좌이체,0,0,1.3,46500,423200,58,0,,0.153,0.67,0
C108243,남,23,서울,앱스토어,7,Basic,9900,신용카드,0,19,1.7,30100,358200,40,4,4.9,0.356,0.583,0
C108244,여,49,경기,앱스토어,9,Standard,19900,체크카드,0,13,1.0,14700,132300,20,2,3.4,0.235,0.679,1
C108245,남,69,서울,지인추천,21,Basic,9900,간편결제,0,2,4.1,29600,2548600,43,2,3.7,0.372,0.512,0
C108246,여,19,경기,SNS,41,Basic,9900,간편결제,0,18,3.5,22600,3243100,23,3,2.7,0.324,0.592,0
C108247,남,34,기타,검색광고,9,Premium,34900,간편결제,0,16,3.2,32600,938900,18,0,3.6,0.046,0.895,0
C108248,남,58,경기,검색광고,8,Basic,9900,간편결제,1,21,1.1,28400,249900,3,3,1.0,0.217,0.472,1
C108249,남,19,서울,앱스토어,33,Standard,19900,신용카드,0,18,1.6,32800,1731800,32,0,5.0,0.562,0.678,0
C108250,여,31,대구,검색광고,34,Basic,9900,신용카드,0,16,2.8,36900,3512900,16,0,3.8,0.269,0.762,0
C108251,여,50,서울,앱스토어,14,Premium,34900,체크카드,1,15,5.8,32500,2639000,0,2,4.1,0.271,0.512,0
C108252,남,32,부산,SNS,17,Basic,9900,간편결제,1,15,7.2,50100,6132200,4,2,2.8,0.533,0.7,0
C108253,여,44,대구,지인추천,5,Standard,19900,신용카드,1,2,3.7,33800,625300,44,0,4.5,0.345,0.746,1
C108254,여,40,경기,지인추천,9,Standard,19900,계좌이체,1,25,3.6,31000,1004400,1,0,4.7,0.146,0.868,0
C108255,여,38,기타,앱스토어,31,Basic,9900,신용카드,1,23,1.4,44500,1931300,77,1,3.2,0.224,0.629,0
C108256,여,27,경기,제휴몰,16,Basic,9900,신용카드,1,20,5.3,25900,2196300,0,2,3.8,0.426,0.505,0
C108257,여,24,서울,SNS,12,Standard,19900,간편결제,1,6,3.5,36900,1549800,0,2,4.0,0.32,0.626,0
C108258,남,29,인천,제휴몰,15,Basic,9900,간편결제,0,11,8.9,26400,3524400,7,1,3.9,0.519,0.916,0
C108259,여,31,경기,SNS,22,Premium,34900,신용카드,1,22,3.4,50500,3777400,132,3,1.0,0.141,0.438,1
C108260,남,61,서울,지인추천,22,Premium,34900,간편결제,1,11,3.1,58900,4017000,74,4,3.7,0.158,0.73,0
C108261,여,22,서울,앱스토어,17,Standard,19900,신용카드,1,13,2.5,23500,998800,1,0,4.3,0.198,0.826,0
C108262,여,41,경기,검색광고,26,Basic,9900,계좌이체,0,23,3.3,20300,1741700,12,1,4.0,0.201,0.943,1
C108263,여,39,대전,지인추천,12,Standard,19900,신용카드,1,13,1.3,46700,728500,0,1,2.9,0.137,0.89,0
C108264,여,34,서울,앱스토어,36,Basic,9900,체크카드,1,18,5.4,32300,6279100,0,1,2.5,0.196,0.832,0
C108265,여,47,경기,SNS,11,Basic,9900,간편결제,0,19,2.8,46000,1416800,40,0,2.7,0.738,0.448,1
C108266,여,42,광주,검색광고,2,Basic,9900,간편결제,1,3,0.9,40000,72000,57,1,4.4,,0.821,1
C108267,남,24,부산,SNS,12,Basic,9900,신용카드,0,17,2.6,33400,1042100,46,1,2.6,0.376,0.726,0
C108268,여,55,서울,앱스토어,19,Premium,34900,신용카드,0,34,3.8,42000,3032400,49,1,4.1,0.233,0.85,0
C108269,여,27,광주,제휴몰,11,Basic,9900,신용카드,1,12,0.7,13300,102400,12,1,3.2,0.312,0.716,0
C108270,여,44,서울,SNS,5,Standard,19900,신용카드,1,7,3.5,23300,407800,14,2,4.3,0.183,0.913,0
C108271,여,20,대구,검색광고,6,Standard,19900,간편결제,0,23,1.2,41700,300200,22,0,,0.454,0.775,1
C108272,여,41,서울,제휴몰,3,Premium,34900,신용카드,1,20,5.9,35300,624800,0,1,,0.221,0.906,0
C108273,여,45,인천,앱스토어,15,Basic,9900,간편결제,1,13,1.4,38500,808500,17,3,2.5,0.291,0.935,0
C108274,남,27,부산,검색광고,7,Standard,19900,체크카드,1,4,1.2,36500,306600,45,1,4.4,0.135,0.939,0
C108275,여,25,인천,앱스토어,7,Premium,34900,신용카드,1,24,5.6,30900,1211300,2,0,3.7,,0.664,0
C108276,남,29,대전,SNS,24,Premium,34900,신용카드,0,14,3.6,38400,3317800,13,0,3.4,0.338,0.788,0
C108277,여,38,경기,검색광고,21,Basic,9900,간편결제,0,7,1.2,25100,632500,17,2,5.0,0.291,0.643,1
C108278,여,35,경기,SNS,7,Basic,9900,신용카드,1,11,2.0,49400,691600,21,1,4.6,0.26,0.664,0
C108279,남,30,서울,제휴몰,4,Standard,19900,신용카드,1,12,3.7,39800,589000,10,0,3.7,0.07,0.971,1
C108280,여,36,부산,SNS,27,Basic,9900,신용카드,1,23,1.5,32000,1296000,13,2,4.6,0.216,0.804,0
C108281,남,19,대구,SNS,2,Basic,9900,간편결제,1,15,2.9,32800,190200,5,4,2.4,0.267,0.658,0
C108282,여,52,대전,검색광고,12,Basic,9900,신용카드,0,12,2.8,17500,588000,60,0,3.9,0.162,0.967,1
C108283,여,53,대구,검색광고,6,Standard,19900,신용카드,1,0,0.8,21300,102200,59,1,2.6,0.337,0.693,1
C108284,여,34,인천,앱스토어,28,Standard,19900,간편결제,0,13,4.4,24300,2993800,25,1,3.2,0.265,0.738,1
C108285,여,41,서울,SNS,31,Standard,19900,신용카드,1,13,5.3,39000,6407700,11,3,2.8,,0.702,0
C108286,여,38,인천,지인추천,10,Basic,9900,체크카드,0,6,1.9,26800,509200,24,1,4.2,0.199,0.892,0
C108287,여,24,대전,검색광고,15,Basic,9900,신용카드,1,4,2.0,27000,810000,102,3,2.3,0.541,0.48,0
C108288,남,31,경기,앱스토어,3,Basic,9900,신용카드,0,15,3.4,31500,321300,55,1,3.5,0.456,0.967,1
C108289,남,36,광주,앱스토어,29,Basic,9900,신용카드,0,28,3.3,21100,2019300,28,1,2.2,0.337,0.843,0
C108290,남,39,경기,SNS,22,Basic,9900,체크카드,0,0,3.2,24800,1745900,64,2,1.2,0.432,0.891,1
C108291,남,43,기타,지인추천,3,Standard,19900,신용카드,1,14,2.5,40800,306000,0,1,3.6,0.342,0.71,0
C108292,여,51,서울,SNS,5,Standard,19900,신용카드,0,14,4.1,27200,557600,15,1,3.3,0.359,0.826,0
C108293,여,39,서울,앱스토어,42,Basic,9900,신용카드,0,14,2.1,63600,5609500,33,0,3.0,0.329,0.435,0
C108294,여,46,서울,앱스토어,11,Premium,34900,체크카드,1,10,5.1,25800,1447400,0,1,5.0,0.165,0.659,0
